Airlines,Text,Output
@SouthwestAir,b'RT @PKBarot: Seriously southwest?  And you make me sit around the airport incase it leaves earlier.  @SouthwestAir https://t.co/Lc7Mun8UK2',-1
@SouthwestAir,b'@SouthwestAir @SouthwestAir Every flight runs into weather along its route; if it\xe2\x80\x99s bad it\xe2\x80\x99s on Nat\xe2\x80\x99l Airspace Sys\xe2\x80\xa6 https://t.co/Kpl2goH9w2',-1
@SouthwestAir,b'@mrgeoffsheen @LaurenMix965 @SouthwestAir 1st world problems',-1
@SouthwestAir,b'A @SouthwestAir Lone Star One sighting at Citi field https://t.co/GQqXtrZEj3',-1
@SouthwestAir,b'Congratulations to #chef @wes_avila for your article in the @SouthwestAir #inflight #magazine and thanks for suppor\xe2\x80\xa6 https://t.co/WoMUW0VAaD',1
@SouthwestAir,b'@SouthwestAir I dont mind the delay.  I do mind being talked to and yelled at as if I were a child when I asked abo\xe2\x80\xa6 https://t.co/oyHRvI0Nyw',-1
@SouthwestAir,b'Incredibly rough travel day with @AmericanAir I\xe2\x80\x99m hoping @SouthwestAir will take me back as a loyal customer for ov\xe2\x80\xa6 https://t.co/Jkw4w2v6Ev',-1
@SouthwestAir,b'RT @lawyerinlalala1: \xe2\x80\x9cWe hold these truths to be self evident that all seats are created equal\xe2\x80\x9d -@SouthwestAir #RevolutionaryWarAirportStor\xe2\x80\xa6',-1
@SouthwestAir,"b'@SouthwestAir Not only should they NOT be rude, they should learn Southwest policy on standby!   Anytime fare is eligible!'",-1
@SouthwestAir,"b'@SouthwestAir WN1416.  Boarding again on ORIGINAL plane.  At DEN gate C43.  \n\nMeanwhile, the later flight that I un\xe2\x80\xa6 https://t.co/Gn6TqQtrpo'",-1
@SouthwestAir,"b'Hey, @SouthwestAir  this is ABSOLUTELY UNACCEPTABLE. My parents were delayed leaving @PHLAirport to Reno with a lay\xe2\x80\xa6 https://t.co/mJ8W5jC1gv'",-1
@SouthwestAir,b'@SouthwestAir I understand the weather diversion but not the part of giving away my seat when \xe2\x80\x9cC\xe2\x80\x9d passengers had ba\xe2\x80\xa6 https://t.co/sdHrTcJVWL',-1
@SouthwestAir,b'@SouthwestAir pretty shit that the only reason we\xe2\x80\x99re delayed is because your pilots can\xe2\x80\x99t show up on time',-1
@SouthwestAir,"b""@SouthwestAir I'll fill you in after I land. Being told if I don't turn off my phone, I can deplane. Conf # JNAAEV.\xe2\x80\xa6 https://t.co/3PpjxsM8Km""",-1
@SouthwestAir,b'@SouthwestAir Why is Flight 3180 PHX to SAN already running 45 minutes late when it\xe2\x80\x99s not scheduled to depart for 5 hours? Thanks.',-1
@SouthwestAir,b'Kudos to @SouthwestAir for doing some serious gate shuffle at DEN this evening to try and get everyone where they a\xe2\x80\xa6 https://t.co/RL95eu0mmW',-1
@SouthwestAir,"b'@SouthwestAir Now I am being told to move gates.  My options are C43, C49 AND C25.  Plane is 43, agents at C43 say\xe2\x80\xa6 https://t.co/pZpYVTrjbp'",-1
@SouthwestAir,b'@SouthwestAir This delay is longer than the actual flight',-1
@SouthwestAir,b'Good!  Make that a practice all the time. @SouthwestAir follow suit. https://t.co/beGu8kNM7B',0
@SouthwestAir,b'@SouthwestAir A 4:05 pm EST departure and I\xe2\x80\x99m still sitting on a runway....',-1
@SouthwestAir,b'@SouthwestAir thanks for treating those with disabilities like scum. #rosaparks all over again. Back of the bus scu\xe2\x80\xa6 https://t.co/9SZgj0Hzen',1
@SouthwestAir,b'@SouthwestAir I\xe2\x80\x99m still not in the air so please feel free to explain Bethany. It\xe2\x80\x99s flight 2024 from LGA to MDW.',-1
@SouthwestAir,b'@notanastronomer @SouthwestAir Definitely less exciting.',-1
@SouthwestAir,"b'@SouthwestAir More often than not, I witness miracles when flying @SouthwestAir !  Suddenly that need wheelchair as\xe2\x80\xa6 https://t.co/uNqDbtm3yb'",-1
@SouthwestAir,"b""Due to a shortened connection time from #Sea, my luggage didn't arrive with me in #Abq.  Thanks @SouthwestAir for\xe2\x80\xa6 https://t.co/vcjlrhrVm2""",1
@SouthwestAir,"b'@SouthwestAir  in SLC. ""supervisor"" Barbra making up rules as she goes. #Discrimination #makeitupasyougo two famili\xe2\x80\xa6 https://t.co/tKq1vH0ckh'",-1
@SouthwestAir,"b""I just love flying with @SouthwestAir. I promise their service never disappoints that's why I love being a rapid re\xe2\x80\xa6 https://t.co/y3fcruML3c""",1
@SouthwestAir,b'h/t to @mspairport and @SouthwestAir for having our two strollers unfolded and literally ready to roll on the jetwa\xe2\x80\xa6 https://t.co/CfPVE64RbF',-1
@SouthwestAir,b'@SouthwestAir Not to mention that today is my husband\xe2\x80\x99s birthday and @SouthwestAir made his day completely awful by\xe2\x80\xa6 https://t.co/COZz6oFRKr',-1
@SouthwestAir,"b'Hey @SouthwestAir .. I think y\xe2\x80\x99all should offer a program that allows people to auto buy points each month, or like\xe2\x80\xa6 https://t.co/SVhehs0rip'",-1
@SouthwestAir,b'so my kitten brought me a mummified frog this morning and then I forgot my passport when going to the airport (it\xe2\x80\x99s\xe2\x80\xa6 https://t.co/1lTuiTMBIy',-1
@SouthwestAir,"b'@SouthwestAir What is the scope of your, \xe2\x80\x9cpower?\xe2\x80\x9d What can you do to assure that I land in Kansas City tonight afte\xe2\x80\xa6 https://t.co/fPxvDaIUjy'",-1
@SouthwestAir,b'@SouthwestAir Thanks for the reply... so frustrating... is it weather related?',1
@SouthwestAir,b'@SouthwestAir Can you promise that I\xe2\x80\x99ll land in Kansas City tonight? Because otherwise none of this means anything\xe2\x80\xa6 https://t.co/g1MK1KEKbH',-1
@SouthwestAir,b'@SouthwestAir I understand that Holden and definitely was there 10 minutes prior to departure. Again-with the South\xe2\x80\xa6 https://t.co/nhfgavmZ5U',-1
@SouthwestAir,b'@SouthwestAir So you\xe2\x80\x99ll hold flight 1786 out of St. Louis to Kansas City for me? @SouthwestAir #SouthwestAirlines',-1
@SouthwestAir,b'A pretzel crown and sparkling wine to celebrate our upcoming wedding?!  Only on @SouthwestAir \xf0\x9f\x92\x95 if I wasn\xe2\x80\x99t marryin\xe2\x80\xa6 https://t.co/fU2tnSULAc',-1
@SouthwestAir,b'@SouthwestAir what happened to Plane Cookies? Been on 4 flights this week  and not one bag of Plane Cookies. #sad #planecookiesrock',-1
@SouthwestAir,b'@SouthwestAir why is flight 3698 from midway to Phoenix delayed 2 hours??',-1
@SouthwestAir,"b'@SouthwestAir 1/2 flight 1416 DEN to LAX is delayed 45 minutes, I go to to CS counter to ask about getting on a lat\xe2\x80\xa6 https://t.co/sWPKQLJf2D'",-1
@SouthwestAir,b'RT @wilfredodiazPR: Rocket \xf0\x9f\x9a\x80 pic from @SouthwestAir  Flight. https://t.co/WzOUX5Uhxy',-1
@SouthwestAir,"b'@KyleKingOnAir @LaurenMix965 @SouthwestAir That\xe2\x80\x99s my bit, Kyle. Patent pending'",-1
@SouthwestAir,b'@Josefa7 @SouthwestAir They just screw you over because they can and you can\xe2\x80\x99t do anything about it. On Christmas m\xe2\x80\xa6 https://t.co/HXvooB0Ubq',-1
@SouthwestAir,b'@johnbcrist @EHastey @SouthwestAir You\xe2\x80\x99re worried about your arms?? I\xe2\x80\x99m worried about your Grandma\xe2\x80\x99s drapes you stole to make that jacket!',-1
@SouthwestAir,b'#RevolutionaryWarAirportStories Give me an A list boarding pass or give me death. @SouthwestAir',-1
@SouthwestAir,b'Thank you to @SouthwestAir for anticipating that I\xe2\x80\x99d miss my connection in Atlanta due to the bad weather &amp; pulling\xe2\x80\xa6 https://t.co/MAJOerqeN8',1
@SouthwestAir,b'I made a mistake in my flight but now I have to pay all these fees. I should have booked through @SouthwestAir',-1
@SouthwestAir,b'@klabovitz @SouthwestAir Airlines suck. I complained through all social media types and email when my dad missed hi\xe2\x80\xa6 https://t.co/IG15CovAPG',0
@SouthwestAir,"b'RT @RainierFoxx13: My one &amp; only, \n\nWe pray that General Washington will take the @SouthwestAir route, so that you may be fed freely &amp; chec\xe2\x80\xa6'",-1
@SouthwestAir,b'RT @elliot_brand: @lawyerinlalala1 @JoanieGentian @SouthwestAir I regret that I only have 1500 frequent flyer miles to give for my country',-1
@SouthwestAir,b'@lawyerinlalala1 @JoanieGentian @SouthwestAir I regret that I only have 1500 frequent flyer miles to give for my country',-1
@SouthwestAir,b'RT @lawyerinlalala1: \xe2\x80\x9cWe hold these truths to be self evident that all seats are created equal\xe2\x80\x9d -@SouthwestAir #RevolutionaryWarAirportStor\xe2\x80\xa6',-1
@SouthwestAir,b'@SouthwestAir we were 8 hours early for flight- was told cannot get an earlier departure unless flight was delayed.\xe2\x80\xa6 https://t.co/a60XUoStdr',-1
@SouthwestAir,"b'RT @RainierFoxx13: My one &amp; only, \n\nWe pray that General Washington will take the @SouthwestAir route, so that you may be fed freely &amp; chec\xe2\x80\xa6'",-1
@SouthwestAir,"b'RT @RainierFoxx13: My one &amp; only, \n\nWe pray that General Washington will take the @SouthwestAir route, so that you may be fed freely &amp; chec\xe2\x80\xa6'",-1
@SouthwestAir,b'@piercebraunnnnn @SouthwestAir You tell em!  It cost me $330 to fly 52 minutes to San Diego last week!',-1
@SouthwestAir,b'Just checked into my flight for tomorrow. @SouthwestAir cancelled my flight earlier this week with no reason given\xe2\x80\xa6 https://t.co/WWPYSFNFlf',-1
@SouthwestAir,"b'My one &amp; only, \n\nWe pray that General Washington will take the @SouthwestAir route, so that you may be fed freely &amp;\xe2\x80\xa6 https://t.co/uM5VZp6wpJ'",-1
@SouthwestAir,b'\xe2\x80\x9cWe hold these truths to be self evident that all seats are created equal\xe2\x80\x9d -@SouthwestAir #RevolutionaryWarAirportStories',-1
@SouthwestAir,b'@SouthwestAir when are you going to start flying to HNL to LIH?',-1
@SouthwestAir,b'@SouthwestAir When a Southwest Airlines employee says \xe2\x80\x9cIf you want to try and make your original flight-go for it!\xe2\x80\x9d\xe2\x80\xa6 https://t.co/0OOqSBo0KG',-1
@SouthwestAir,"b'Reasons why Southwest Airlines is the best. Stuck on the tarmac due to a lightening ban, so our flight attendants m\xe2\x80\xa6 https://t.co/JQwGmaJegQ'",-1
@SouthwestAir,b'@HawaiianAir ticketing and customer service is terrible. Make a mistake when you book and you lose your money even\xe2\x80\xa6 https://t.co/rea3InPF8J',-1
@SouthwestAir,b'These two flying out to MN to see bmrmn1955 and the family. @southwestair always takes care of us. See you munchkin\xe2\x80\xa6 https://t.co/v0dneGXYtT',-1
@SouthwestAir,b'AC is not working at the Buffalo Airport. @SouthwestAir agents at Gate 18 are making customers more comfortable by\xe2\x80\xa6 https://t.co/CV6DyCM9kZ',-1
@SouthwestAir,b'@united @SouthwestAir should have gone with you',-1
@SouthwestAir,b'@SouthwestAir has had delayed my flight by over 2 hours with almost no explanation ms',-1
@SouthwestAir,b'@SouthwestAir Also big props to Shaun at B2 who realized our bags were about to placennom the wrong flight and fixed it',-1
@SouthwestAir,"b'@SouthwestAir just told us that \xe2\x80\x9csometimes they lose bags, it just happens\xe2\x80\x9d (super chill, don\xe2\x80\x99t worry about you kno\xe2\x80\xa6 https://t.co/6FqimIWOAS'",-1
@SouthwestAir,b'@SouthwestAir why are we sitting  on the tarmac for an hour with ZERO info?  WN1918 IAD to ATL.',-1
@SouthwestAir,b'@DistrictNine__ @SouthwestAir At least they didn\xe2\x80\x99t have to pay for baggage \xf0\x9f\x98\xb3',-1
@SouthwestAir,b'@SouthwestAir My Mom will b in 2020.',-1
@SouthwestAir,b'I was up in the air for my 21st birthday yesterday so the boys I coach got the whole plane to sing me happy birthda\xe2\x80\xa6 https://t.co/fe9HLw4V2u',-1
@SouthwestAir,"b""I'll be leaving from @SacIntlAirport  I got my boarding pass done mates for Las Vegas see you tomorrow taking @SouthwestAir  @LASairport""",-1
@SouthwestAir,b'@SouthwestAir How dare you all deny a flight change and me and my 3yr old daughter were in a bad car accident last\xe2\x80\xa6 https://t.co/5LsrdRvv4v',-1
@SouthwestAir,b'If @ohthatstray flew @SpiritAirlines @SouthwestAir or @Delta he\xe2\x80\x99d never get this treatment @AmericanAir \xf0\x9f\xa7\x90 https://t.co/CuF5snNi21',-1
@SouthwestAir,b'@SouthwestAir no WiFi on flight #3240 ugh \xf0\x9f\x98\xad\xf0\x9f\x99\x84',-1
@SouthwestAir,b'@SouthwestAir I need to confirm my connecting flight isn\xe2\x80\x99t leaving as my initial flight was delayed and I\xe2\x80\x99m schedul\xe2\x80\xa6 https://t.co/IoMaCAirKB',-1
@SouthwestAir,"b""@SouthwestAir So your policy is saved seats aren't really saved and they are open seating for anyone to choose?""",-1
@SouthwestAir,b'@bitchitsdes @SouthwestAir Golden.',-1
@SouthwestAir,b'RT @SouthwestAir: Your favorite airline is selling flights to Hawaii. Connecting service from the L.A. area to Honolulu and Maui.',-1
@SouthwestAir,b'RT @SouthwestAir: Are you or someone you\xe2\x80\x99re traveling with in need of wheelchair assistance? #TravelTip',-1
@SouthwestAir,b'@SouthwestAir we called the number but just like I suspected no results.',-1
@SouthwestAir,b'@SouthwestAir Good to know. We just want to get home and have been kept getting hit with delay after delay.',-1
@SouthwestAir,b'@SouthwestAir 4 hour flight 3630 WiFi is broken and I paid $25 for earlybird check in when half the passengers were\xe2\x80\xa6 https://t.co/g2a2O6QbuK',-1
@SouthwestAir,"b'RT @SouthwestAir: Our furry friends like to travel in style, too! #TravelTips #PetTravel'",-1
@SouthwestAir,"b'@LucasFrerichs1 @SouthwestAir At the time of the American revolution, Georgia was considered the south west. The st\xe2\x80\xa6 https://t.co/B6k9JNX1tt'",-1
@SouthwestAir,b'@SouthwestAir Incident #9210934..',-1
@SouthwestAir,b'.@SouthwestAir outstanding #customerservice from Darlene Brigham #CSA #DIA  this week! @SouthwestAir culture &amp; empl\xe2\x80\xa6 https://t.co/iLH9LjjYDC',-1
@SouthwestAir,b'RT @SouthwestAir: Are you or someone you\xe2\x80\x99re traveling with in need of wheelchair assistance? #TravelTip',-1
@SouthwestAir,b'Shout out to Damion at gate b7 at the New Orleans Louis Armstrong Airport for @SouthwestAir who is helping us out d\xe2\x80\xa6 https://t.co/3rtmDi3CWH',-1
@SouthwestAir,"b'@SouthwestAir What happened to you SW? You now have terrible service, prices and procedures. The only reason I flew\xe2\x80\xa6 https://t.co/9rWvL4b3M7'",-1
@SouthwestAir,"b""@SouthwestAir A company like @SouthwestAir that says they care but doesn't actually act to improve things is no bet\xe2\x80\xa6 https://t.co/DEQsk7YtZ0""",-1
@SouthwestAir,"b'In case you\xe2\x80\x99re all wondering, @SouthwestAir  has announced it will honor all frequent flier miles earned back to 17\xe2\x80\xa6 https://t.co/KXLqmhwZaz'",-1
@SouthwestAir,b'RT @SouthwestAir: Are you or someone you\xe2\x80\x99re traveling with in need of wheelchair assistance? #TravelTip',-1
@SouthwestAir,"b""Where's the love @SouthwestAir ? Where did it go? I suggest updating your Web App to accurately reflect prices (and\xe2\x80\xa6 https://t.co/x2aWMesQnJ""",1
@SouthwestAir,b'New @SouthwestAir plane and the wifi has been disabled for a four hour trip. Ugh.',-1
@SouthwestAir,b'When you\xe2\x80\x99re flying out of town and your daughter tells you grab my pretzels @SouthwestAir I grab food amount for flight attendants lol!!',-1
@SouthwestAir,b'. @SouthwestAir flight attendant said they were missing a passenger and called out Kawhi Leonard. Lol',-1
@SouthwestAir,"b""RT @ryanstephens: Two things I learned today:\n\nThere are more than 30,000 self-help titles in print in the U.S. today, and it's estimated A\xe2\x80\xa6""",-1
@SouthwestAir,b'@alundewhitler @united @SouthwestAir Yes! Better. But it was more expensive this time around. And I still prefer as\xe2\x80\xa6 https://t.co/e5tANfWyqf',-1
@SouthwestAir,b'@SouthwestAir if my bags fly free per your advertisement. Where are my bags.  \nThey never arrive with me to Montego\xe2\x80\xa6 https://t.co/14wcQ4YMMO',-1
@SouthwestAir,"b'@mandymeis @united Have you flown @SouthwestAir? It all we fly when flying as a family. Super, super great'",1
@SouthwestAir,b'57% of @USATODAY readers agree that seat saving on @SouthwestAir should be against the rules but\xe2\x80\xa6 https://t.co/VVICcLIv2A',-1
@SouthwestAir,"b'@captainshults I am a new hire @SouthwestAir, I hope to have the opportunity to fly with you or your husband, but f\xe2\x80\xa6 https://t.co/WVQVi1n0ff'",-1
@SouthwestAir,b'@ToryLaPrath @beatsbydre @SouthwestAir @AmericanAir Enjoy your flight! https://t.co/3c7XxiGrgH',-1
@SouthwestAir,"b'RT @DW_Eagle_Cams: Conner, Laura and Challenger at the airport flying on @SouthwestAir to Houston. Watch on @twitch and follow our friends\xe2\x80\xa6'",-1
@SouthwestAir,b'@SouthwestAir What happened to your \xe2\x9d\xa4\xef\xb8\x8f for customer service? Had a disapppinting experience from MCI to DEN. Please\xe2\x80\xa6 https://t.co/zmNjz3xTnI',-1
@SouthwestAir,b'RT @SouthwestAir: Are you or someone you\xe2\x80\x99re traveling with in need of wheelchair assistance? #TravelTip',-1
@SouthwestAir,b'Sad to see @SouthwestAir lose its sparkle.. just a couple years ago it was always a fun ride with friendly people.\xe2\x80\xa6 https://t.co/MPgYWNqFe4',-1
@SouthwestAir,b'So @SouthwestAir is the winner here; still flying to SJC and SAN. Have to wonder how long @AlaskaAir can continue t\xe2\x80\xa6 https://t.co/0Vvxa0TCD3',-1
@SouthwestAir,b'@SouthwestAir They gave us a phone number to call 876-296-3615 to check to see if makes it tomorrow.  Let me not ge\xe2\x80\xa6 https://t.co/lZi6B02cFD',-1
@SouthwestAir,b'@SouthwestAir You don\xe2\x80\x99t see American Airlines giving flying tips! #flysouthwest',-1
@SouthwestAir,b'@SouthwestAir Incident #9210934',-1
@SouthwestAir,b'@SouthwestAir delay after delay.  Time is money why is this company so comfortable mis managing customers time/money.',-1
@SouthwestAir,b'@SouthwestAir @Lilpavie__ Yo if y\xe2\x80\x99all don\xe2\x80\x99t give my man his next 10 flights free I\xe2\x80\x99ll never fly southwest again',-1
@SouthwestAir,"b'bye #dallas @SouthwestAir, see you soon  #vegas #weekend #vegasvacation'",-1
@SouthwestAir,"b'Hey @SouthwestAir, is there a way to see where I getting all my Rapid Reward points from? Like besides the stuff I\xe2\x80\xa6 https://t.co/YE2mK5kuyB'",-1
@SouthwestAir,b'@CopaceticIke @asa_ranell @SouthwestAir They had sis in the Soul Plane Sec window units',-1
@SouthwestAir,b'RT @SouthwestAir: Are you or someone you\xe2\x80\x99re traveling with in need of wheelchair assistance? #TravelTip',-1
@SouthwestAir,b'RT @SouthwestAir: Are you or someone you\xe2\x80\x99re traveling with in need of wheelchair assistance? #TravelTip',-1
